0.088698332108382,0.00741100192853482,0.00127633838215637,0.00106091448719397,0.000976035628550352,0.000940484509511571,0.000934221333178465,0.000923252942612754,0.000918633183213663,0.000916400213424406,0.000915954490695543,0.00091506369576841,0.000914618623230755,0.000914529634703745,0.000914396168147106,0.000914351683623505
0.00491477581903503,0.000464236268473519,0.000109575377824788,9.51738553040965e-05,8.92692739009962e-05,8.67647915309249e-05,8.63163452038793e-05,8.54652603921425e-05,8.50503383129923e-05,8.48437036846793e-05,8.48024370464358e-05,8.47199639745109e-05,8.46787575213092e-05,8.46705186360411e-05,8.4658161811131e-05,8.46540432702531e-05
0.0214920970787461,0.00152220133007409,0.00023031228836799,0.000188482998345046,0.000171970737503281,0.000164901434804577,0.00016360572649197,0.00016116508029428,0.00016007638974999,0.000159627515985135,0.000159547673349296,0.000159391833821396,0.000159314307431839,0.000159298806822961,0.00015927555873737,0.000159267810129492
0.04475434341599,0.00296143771603104,0.000423463362981028,0.000343926160676683,0.000312712162317081,0.000299561739374892,0.000297201805198974,0.000292903569168592,0.000291123096125447,0.000290379304854679,0.000290237503677596,0.00028995513225803,0.000289814102640347,0.000289785904952868,0.000289743613565658,0.00028972951780819
0.00276295373845944,0.000191972446729448,4.24079826538611e-05,3.72525421261972e-05,3.50995782303656e-05,3.41875709837208e-05,3.40191773435422e-05,3.36890127892442e-05,3.35255120647321e-05,3.34440599379371e-05,3.34277932750863e-05,3.33952836810807e-05,3.33790407422313e-05,3.33757931026215e-05,3.33709222356627e-05,3.3369298771316e-05
0.0957585190645684,0.0054687203178382,0.000694195144786635,0.000555358783350153,0.000501131696104267,0.00047812321305057,0.000473943841363942,0.000466188199514296,0.000462761990504792,0.000461294274977987,0.000461040334111132,0.000460573120007057,0.000460348810711296,0.000460304020549848,0.000460236843725063,0.000460214453630431
0.0356277767952528,0.00188134329972795,0.000224390403441036,0.000178132369261812,0.000160119942282044,0.000152474392127074,0.000151083460729142,0.000148496544258652,0.000147346793665946,0.000146832195853961,0.000146734510888541,0.000146542537212703,0.000146449500710272,0.000146431760657615,0.000146406567047451,0.000146398732655354
0.0005971517557891,3.63262964744266e-05,9.24150332643343e-06,8.32635635741093e-06,7.92914026607217e-06,7.73858579607127e-06,7.70102881160281e-06,7.62646077398124e-06,7.58944795586994e-06,7.5710089630219e-06,7.56732654376806e-06,7.55996707760105e-06,7.55629002894599e-06,7.55555483385783e-06,7.55445217534475e-06,7.55408465826868e-06
0.00100167132091489,4.30965475019624e-05,6.04297826410558e-06,5.43029948925786e-06,5.17134726653738e-06,5.04706968156761e-06,5.02257519090927e-06,4.97394226341937e-06,4.94980267550985e-06,4.93777685009229e-06,4.93537519337352e-06,4.93057538375158e-06,4.92817722971236e-06,4.92769773889359e-06,4.92697859013732e-06,4.9267388972088e-06
0.0361574924217991,0.00151868205853832,0.000150788616174717,0.000116984040130697,0.000103953206625569,9.84220285527054e-05,9.74120334467664e-05,9.55241960986879e-05,9.46761854801958e-05,9.42958949738371e-05,9.42258876707457e-05,9.4097146640884e-05,9.40432561268483e-05,9.40336567257735e-05,9.40197344306219e-05,9.40151532120841e-05
0.0433752970192782,0.00168787761666737,0.000157615841957487,0.000121345812955266,0.000107416124835514,0.000101505740529435,0.000100425555123524,9.84037622967628e-05,9.74927712107652e-05,9.70825304657492e-05,9.70066787990685e-05,9.68650880187747e-05,9.68004551007918e-05,9.67879513117124e-05,9.67695983392539e-05,9.67636974126312e-05
0.0115537031652574,0.000416109265864655,3.65410296001814e-05,2.79173320767015e-05,2.46179975279037e-05,2.3218861073685e-05,2.29629649792104e-05,2.24834137278386e-05,2.22667266602426e-05,2.21687781807971e-05,2.21506079561823e-05,2.21166488315172e-05,2.21015236535729e-05,2.20987195674702e-05,2.20947189082103e-05,2.20934676751658e-05
0.00958430891199566,0.000319280342259747,2.63571295583845e-05,1.99823413363839e-05,1.75530710388145e-05,1.6523625658193e-05,1.63352285106942e-05,1.59817797683279e-05,1.58216615509503e-05,1.57490326116817e-05,1.57355184743503e-05,1.57101855362257e-05,1.56989097595026e-05,1.56968594741521e-05,1.56939969030673e-05,1.56931171426863e-05
0.0044803012480613,0.00013817327609255,1.07261427345213e-05,8.06967946183856e-06,7.06147360427549e-06,6.63458491922732e-06,6.556421434419e-06,6.40963450783864e-06,6.34298162387544e-06,6.31265224223458e-06,6.30699321761387e-06,6.29635571774295e-06,6.291588224938e-06,6.29071065665924e-06,6.28946051503436e-06,6.2890646396799e-06
0.00476613128919258,0.000136181115212293,9.93971296144174e-06,7.42071352133898e-06,6.46866432215488e-06,6.06593921617264e-06,5.99217058727507e-06,5.85351315548021e-06,5.79041648162e-06,5.7616214701211e-06,5.75623509480559e-06,5.74608463104717e-06,5.74151353190502e-06,5.74066999666347e-06,5.73946890061215e-06,5.73908691306637e-06
0.00443994824603293,0.00011748731643313,8.06536517801176e-06,5.97539548332338e-06,5.18884621661046e-06,4.85648210192815e-06,4.79558302570167e-06,4.68102387411455e-06,4.6287909105379e-06,4.60488973779953e-06,4.60040838718128e-06,4.59194399233549e-06,4.58811522577282e-06,4.58740651933834e-06,4.58640218423006e-06,4.58609051020483e-06
